14.0312 	DATA 	Mouse: Left button down, pos=(557,281)
14.0318 	EXP 	New trial (rep=1, index=0): <Trial 2 (0 in rep 1) data={'mouse_stim_side': 'stimuli/mouse_right_letter.jpg', 'thisN': 2, 'thisTrialN': 0, 'thisRepN': 1}>
14.0408 	EXP 	mouse_none_2: autoDraw = False
14.0408 	EXP 	image_2: autoDraw = False
14.0408 	EXP 	image_2: image = 'stimuli/mouse_right_letter.jpg'
14.0408 	EXP 	mouse_none_2: autoDraw = True
14.1808 	DATA 	Mouse:  Left button up, pos=(557,281)
14.2416 	EXP 	mouse_none_2: autoDraw = False
14.2416 	EXP 	image_2: autoDraw = True
14.5122 	DATA 	Mouse: Right button down, pos=(557,281)
14.5127 	EXP 	New trial (rep=1, index=1): <Trial 3 (1 in rep 1) data={'mouse_stim_side': 'stimuli/mouse_left_letter.jpg', 'thisN': 3, 'thisTrialN': 1, 'thisRepN': 1}>
14.5239 	EXP 	mouse_none_2: autoDraw = False
14.5239 	EXP 	image_2: autoDraw = False
14.5239 	EXP 	image_2: image = 'stimuli/mouse_left_letter.jpg'
14.5239 	EXP 	mouse_none_2: autoDraw = True
14.5669 	DATA 	Mouse:  Right button up, pos=(557,281)
14.7248 	EXP 	mouse_none_2: autoDraw = False
14.7248 	EXP 	image_2: autoDraw = True
14.9926 	DATA 	Mouse: Right button down, pos=(557,281)
14.9937 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
14.9949 	DEBUG 	Read csv file with pandas: conditions.csv
14.9957 	DEBUG 	Clearing unnamed columns from conditions.csv
14.9959 	EXP 	Imported conditions.csv as conditions, 2 conditions, 1 params
14.9961 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
15.0076 	EXP 	mouse_none_2: autoDraw = False
15.0076 	EXP 	image_2: autoDraw = False
15.0076 	EXP 	image: image = 'stimuli/mouse_left.jpg'
15.0076 	EXP 	mouse_none: autoDraw = True
15.0630 	DATA 	Mouse:  Right button up, pos=(557,281)
15.2071 	EXP 	mouse_none: autoDraw = False
15.2071 	EXP 	image: autoDraw = True
15.6479 	DATA 	Mouse: Left button down, pos=(557,281)
15.6484 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
15.6574 	EXP 	mouse_none: autoDraw = False
15.6574 	EXP 	image: autoDraw = False
15.6574 	EXP 	image: image = 'stimuli/mouse_right.jpg'
15.6574 	EXP 	mouse_none: autoDraw = True
15.7459 	DATA 	Mouse:  Left button up, pos=(557,281)
15.8583 	EXP 	mouse_none: autoDraw = False
15.8583 	EXP 	image: autoDraw = True
16.1644 	DATA 	Mouse: Right button down, pos=(557,281)
16.1652 	EXP 	New trial (rep=1, index=0): <Trial 2 (0 in rep 1) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 2, 'thisTrialN': 0, 'thisRepN': 1}>
16.1739 	EXP 	mouse_none: autoDraw = False
16.1739 	EXP 	image: autoDraw = False
16.1739 	EXP 	image: image = 'stimuli/mouse_left.jpg'
16.1739 	EXP 	mouse_none: autoDraw = True
16.2827 	DATA 	Mouse:  Right button up, pos=(557,281)
16.3749 	EXP 	mouse_none: autoDraw = False
16.3749 	EXP 	image: autoDraw = True
16.6439 	DATA 	Mouse: Left button down, pos=(557,281)
16.6443 	EXP 	New trial (rep=1, index=1): <Trial 3 (1 in rep 1) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 3, 'thisTrialN': 1, 'thisRepN': 1}>
16.6580 	EXP 	mouse_none: autoDraw = False
16.6580 	EXP 	image: autoDraw = False
16.6580 	EXP 	image: image = 'stimuli/mouse_right.jpg'
16.6580 	EXP 	mouse_none: autoDraw = True
16.7628 	DATA 	Mouse:  Left button up, pos=(557,281)
16.8573 	EXP 	mouse_none: autoDraw = False
16.8573 	EXP 	image: autoDraw = True
17.0423 	DATA 	Mouse: Right button down, pos=(557,281)
17.0426 	EXP 	New trial (rep=2, index=0): <Trial 4 (0 in rep 2) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 2}>
17.0570 	EXP 	mouse_none: autoDraw = False
17.0570 	EXP 	image: autoDraw = False
17.0570 	EXP 	image: image = 'stimuli/mouse_right.jpg'
17.0570 	EXP 	mouse_none: autoDraw = True
17.1628 	DATA 	Mouse:  Right button up, pos=(557,281)
17.2583 	EXP 	mouse_none: autoDraw = False
17.2583 	EXP 	image: autoDraw = True
17.5628 	DATA 	Mouse: Right button down, pos=(557,281)
17.5633 	EXP 	New trial (rep=2, index=1): <Trial 5 (1 in rep 2) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 2}>
17.5740 	EXP 	mouse_none: autoDraw = False
