instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,10.0534,10.619,[-0.02055563112078346],[-0.009130168661588684],[1],[0],[0],[0.34930000001191885],2,1,9,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,10.6198,11.2191,[-0.02055563112078346],[-0.008849632752992383],[0],[0],[1],[0.38339999999105956],2,2,10,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,11.2201,11.7691,[-0.02055563112078346],[-0.008849632752992383],[1],[0],[0],[0.3328000000119218],2,3,11,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,11.7699,12.3691,[-0.02055563112078346],[-0.008849632752992383],[0],[0],[1],[0.3828999999910607],3,0,12,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,12.3699,12.9525,[-0.02055563112078346],[-0.008849632752992383],[1],[0],[0],[0.36629999999701823],3,1,13,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,12.9534,13.5857,[-0.02055563112078346],[-0.008849632752992383],[1],[0],[0],[0.416700000002983],3,2,14,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,13.5864,14.1857,[-0.02055563112078346],[-0.008849632752992383],[0],[0],[1],[0.3829000000059608],3,3,15,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,14.1864,14.719,[-0.02055563112078346],[-0.008849632752992383],[1],[0],[0],[0.3162000000029792],4,0,16,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,14.7197,15.2023,[-0.02055563112078346],[-0.008849632752992383],[0],[0],[1],[0.2660999999940401],4,1,17,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,15.2031,15.8358,[-0.02055563112078346],[-0.008849632752992383],[0],[0],[1],[0.4164999999999992],4,2,18,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,15.8367,16.4023,[-0.02055563112078346],[-0.008849632752992383],[1],[0],[0],[0.3494000000059643],4,3,19,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,16.4029,17.7199,[-0.011102421109902068],[-0.046896252720348204],[1],[0],[0],[0.31659999999403965]
